ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60601,48,11/28/2021,12/04/2021,23,1656,157,11284.5,1545,64761,10528,441301.5,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-48,POINT (-87.622844 41.886262)
60601,50,12/12/2021,12/18/2021,199,1891,1356,12885.9,1958,68124,13342,464218.1,0.1,0.0,0,12,0.0,81.8,14675,60601-2021-50,POINT (-87.622844 41.886262)
60601,51,12/19/2021,12/25/2021,425,2316,2896,15781.9,3278,71402,22337,486555.4,0.2,0.0,0,12,0.0,81.8,14675,60601-2021-51,POINT (-87.622844 41.886262)
60618,25,06/14/2020,06/20/2020,50,1370,53,1451.3,1292,9873,1369,10459.2,0.1,0.2,5,47,5.3,49.8,94395,60618-2020-25,POINT (-87.703343 41.946699)
60618,53,12/27/2020,01/02/2021,278,6308,294,6682.6,2836,79759,3004,84494.9,0.1,0.1,2,96,2.1,101.7,94395,60618-2020-53,POINT (-87.703343 41.946699)
60618,1,01/03/2021,01/09/2021,298,6606,316,6998.3,3309,83068,3506,88000.4,0.1,0.1,3,99,3.2,104.9,94395,60618-2021-1,POINT (-87.703343 41.946699)
60601,52,12/26/2021,01/01/2022,598,2914,4075,19856.9,2373,73775,16170,502725.7,0.3,0.0,0,12,0.0,81.8,14675,60601-2021-52,POINT (-87.622844 41.886262)
60618,13,03/28/2021,04/03/2021,127,7906,134,8375.4,3050,114215,3231,120996.9,0.0,0.1,1,116,1.1,122.9,94395,60618-2021-13,POINT (-87.703343 41.946699)
60618,19,05/09/2021,05/15/2021,49,8523,52,9029.1,2278,129993,2413,137711.7,0.0,0.1,0,125,0.0,132.4,94395,60618-2021-19,POINT (-87.703343 41.946699)
60601,2,01/09/2022,01/15/2022,254,3771,1731,25696.8,1619,77657,11032,529178.9,0.2,0.1,1,13,6.8,88.6,14675,60601-2022-2,POINT (-87.622844 41.886262)
60601,6,02/06/2022,02/12/2022,30,4073,204,27754.7,1308,83999,8913,572395.2,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-6,POINT (-87.622844 41.886262)
60601,7,02/13/2022,02/19/2022,19,4092,130,27884.2,1202,85201,8191,580586,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-7,POINT (-87.622844 41.886262)
60618,2,01/10/2021,01/16/2021,204,6810,216,7214.4,3094,86162,3278,91278.1,0.1,0.1,3,102,3.2,108.1,94395,60618-2021-2,POINT (-87.703343 41.946699)
60618,20,05/16/2021,05/22/2021,24,8547,25,9054.5,2138,132131,2265,139976.7,0.0,0.1,0,125,0.0,132.4,94395,60618-2021-20,POINT (-87.703343 41.946699)
60618,21,05/23/2021,05/29/2021,16,8563,17,9071.5,2009,134140,2128,142105,0.0,0.1,1,126,1.1,133.5,94395,60618-2021-21,POINT (-87.703343 41.946699)
60602,42,10/17/2021,10/23/2021,0,128,0,10289.4,150,5261,12058,422910,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-42,POINT (-87.628309 41.883136)
60624,30,07/19/2020,07/25/2020,23,1009,64,2790.5,509,7121,1408,19694.1,0.1,0.1,1,29,2.8,80.2,36158,60624-2020-30,POINT (-87.722735 41.879417)
60624,31,07/26/2020,08/01/2020,20,1029,55,2845.8,524,7645,1449,21143.3,0.0,0.1,0,29,0.0,80.2,36158,60624-2020-31,POINT (-87.722735 41.879417)
60624,33,08/09/2020,08/15/2020,30,1076,83,2975.8,709,8876,1961,24547.8,0.0,0.1,0,29,0.0,80.2,36158,60624-2020-33,POINT (-87.722735 41.879417)
60624,34,08/16/2020,08/22/2020,32,1108,88,3064.3,547,9423,1513,26060.6,0.1,0.1,0,29,0.0,80.2,36158,60624-2020-34,POINT (-87.722735 41.879417)
60624,37,09/06/2020,09/12/2020,13,1174,36,3246.9,478,11161,1322,30867.3,0.0,0.1,0,29,0.0,80.2,36158,60624-2020-37,POINT (-87.722735 41.879417)
60618,3,01/17/2021,01/23/2021,138,6948,146,7360.6,2759,88921,2923,94201,0.1,0.1,2,104,2.1,110.2,94395,60618-2021-3,POINT (-87.703343 41.946699)
60602,2,01/09/2022,01/15/2022,17,311,1367,25000,194,8516,15595,684565.9,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-2,POINT (-87.628309 41.883136)
60602,7,02/13/2022,02/19/2022,2,331,161,26607.7,142,9407,11415,756189.7,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-7,POINT (-87.628309 41.883136)
60603,48,11/28/2021,12/04/2021,2,103,170,8773.4,269,6399,22913,545059.6,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-48,POINT (-87.625473 41.880112)
60603,50,12/12/2021,12/18/2021,22,134,1874,11414,284,6964,24191,593185.7,0.1,0.0,0,0,0.0,0.0,1174,60603-2021-50,POINT (-87.625473 41.880112)
60603,52,12/26/2021,01/01/2022,31,190,2640,16184,342,7561,29131,644037.5,0.1,0.0,0,0,0.0,0.0,1174,60603-2021-52,POINT (-87.625473 41.880112)
60603,2,01/09/2022,01/15/2022,18,242,1533,20613.3,391,8334,33305,709880.7,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-2,POINT (-87.625473 41.880112)
60603,6,02/06/2022,02/12/2022,2,255,170,21720.6,193,9097,16440,774872.2,0.0,0.0,0,0,0.0,0.0,1174,60603-2022-6,POINT (-87.625473 41.880112)
60603,7,02/13/2022,02/19/2022,3,258,256,21976.1,155,9252,13203,788075,0.0,0.0,0,0,0.0,0.0,1174,60603-2022-7,POINT (-87.625473 41.880112)
60603,41,10/10/2021,10/16/2021,1,94,85,8006.8,153,4946,13032,421294.7,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-41,POINT (-87.625473 41.880112)
60603,42,10/17/2021,10/23/2021,0,94,0,8006.8,167,5113,14225,435519.6,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-42,POINT (-87.625473 41.880112)
60603,46,11/14/2021,11/20/2021,1,99,85,8432.7,246,5928,20954,504940.4,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-46,POINT (-87.625473 41.880112)
60603,8,02/20/2022,02/26/2022,0,258,0,21976.1,136,9388,11584,799659.3,0.0,0.0,0,0,0.0,0.0,1174,60603-2022-8,POINT (-87.625473 41.880112)
60604,10,03/07/2021,03/13/2021,2,91,256,11636.8,81,1838,10358,235038.4,0.0,0.1,0,0,0.0,0.0,782,60604-2021-10,POINT (-87.629029 41.878153)
60604,11,03/14/2021,03/20/2021,4,95,512,12148.3,177,2015,22634,257672.6,0.0,0.1,0,0,0.0,0.0,782,60604-2021-11,POINT (-87.629029 41.878153)
60604,2,01/09/2022,01/15/2022,17,302,2174,38618.9,268,10979,34271,1403964,0.1,0.0,0,0,0.0,0.0,782,60604-2022-2,POINT (-87.629029 41.878153)
60604,4,01/23/2022,01/29/2022,8,325,1023,41560.1,252,11484,32225,1468542,0.0,0.0,0,0,0.0,0.0,782,60604-2022-4,POINT (-87.629029 41.878153)
60605,52,12/20/2020,12/26/2020,42,1359,153,4938.4,1206,25995,4382,94462,0.0,0.1,1,8,3.6,29.1,27519,60605-2020-52,POINT (-87.623449 41.867824)
60608,6,02/07/2021,02/13/2021,57,7282,72,9193.9,1872,81318,2364,102667.8,0.0,0.1,2,131,2.5,165.4,79205,60608-2021-6,POINT (-87.670366 41.849879)
60608,9,02/28/2021,03/06/2021,56,7411,71,9356.7,1944,87098,2454,109965.3,0.0,0.1,1,138,1.3,174.2,79205,60608-2021-9,POINT (-87.670366 41.849879)
60604,12,03/21/2021,03/27/2021,2,97,256,12404.1,166,2181,21228,278900.3,0.0,0.1,0,0,0.0,0.0,782,60604-2021-12,POINT (-87.629029 41.878153)
60604,13,03/28/2021,04/03/2021,1,98,128,12532,207,2388,26471,305370.8,0.0,0.0,0,0,0.0,0.0,782,60604-2021-13,POINT (-87.629029 41.878153)
60604,14,04/04/2021,04/10/2021,4,102,512,13043.5,218,2606,27877,333248.1,0.0,0.0,0,0,0.0,0.0,782,60604-2021-14,POINT (-87.629029 41.878153)
60610,16,04/12/2020,04/18/2020,15,111,38,284.5,144,529,369,1355.7,0.1,0.2,0,1,0.0,2.6,39019,60610-2020-16,POINT (-87.63581 41.90455)
60603,18,05/02/2021,05/08/2021,1,78,85,6644,88,2644,7496,225212.9,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-18,POINT (-87.625473 41.880112)
60603,19,05/09/2021,05/15/2021,1,79,85,6729.1,75,2719,6388,231601.4,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-19,POINT (-87.625473 41.880112)
60603,20,05/16/2021,05/22/2021,1,80,85,6814.3,68,2787,5792,237393.5,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-20,POINT (-87.625473 41.880112)
60604,27,07/04/2021,07/10/2021,0,111,0,14194.4,132,5244,16880,670588.2,0.0,0.0,0,0,0.0,0.0,782,60604-2021-27,POINT (-87.629029 41.878153)
60604,28,07/11/2021,07/17/2021,0,111,0,14194.4,174,5418,22251,692838.9,0.0,0.0,0,0,0.0,0.0,782,60604-2021-28,POINT (-87.629029 41.878153)
60603,21,05/23/2021,05/29/2021,1,81,85,6899.5,53,2840,4514,241908,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-21,POINT (-87.625473 41.880112)
60605,7,02/14/2021,02/20/2021,22,1662,80,6039.5,893,34123,3245,123998,0.0,0.1,0,10,0.0,36.3,27519,60605-2021-7,POINT (-87.623449 41.867824)
60603,22,05/30/2021,06/05/2021,0,81,0,6899.5,51,2891,4344,246252.1,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-22,POINT (-87.625473 41.880112)
60604,8,02/21/2021,02/27/2021,1,89,128,11381.1,65,1689,8312,215984.7,0.0,0.1,0,0,0.0,0.0,782,60604-2021-8,POINT (-87.629029 41.878153)
60604,9,02/28/2021,03/06/2021,0,89,0,11381.1,68,1757,8696,224680.3,0.0,0.1,0,0,0.0,0.0,782,60604-2021-9,POINT (-87.629029 41.878153)
60605,20,05/16/2021,05/22/2021,5,1967,18,7147.8,785,47364,2853,172113.8,0.0,0.0,0,11,0.0,40.0,27519,60605-2021-20,POINT (-87.623449 41.867824)
60605,7,02/13/2022,02/19/2022,26,4829,94,17547.9,1344,102118,4884,371081.8,0.0,0.1,0,15,0.0,54.5,27519,60605-2022-7,POINT (-87.623449 41.867824)
60606,48,11/22/2020,11/28/2020,12,171,387,5514.4,176,4281,5676,138052.2,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-48,POINT (-87.63676 41.882634)
60606,52,12/20/2020,12/26/2020,6,211,194,6804.3,193,5092,6224,164205.1,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-52,POINT (-87.63676 41.882634)
60606,30,07/19/2020,07/25/2020,7,46,226,1483.4,129,1539,4160,49629.2,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-30,POINT (-87.63676 41.882634)
60606,53,12/27/2020,01/02/2021,10,221,322,7126.7,155,5247,4998,169203.5,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-53,POINT (-87.63676 41.882634)
60606,13,03/28/2021,04/03/2021,3,288,97,9287.3,228,7802,7352,251596.3,0.0,0.1,0,3,0.0,96.7,3101,60606-2021-13,POINT (-87.63676 41.882634)
60606,28,07/11/2021,07/17/2021,2,323,64,10416,235,10815,7578,348758.5,0.0,0.0,0,3,0.0,96.7,3101,60606-2021-28,POINT (-87.63676 41.882634)
60608,10,03/06/2022,03/12/2022,28,15171,35,19154.1,4118,258462,5199,326320.3,0.0,0.1,0,194,0.0,244.9,79205,60608-2022-10,POINT (-87.670366 41.849879)
60608,2,01/09/2022,01/15/2022,721,14324,910,18084.7,6246,220084,7886,277866.3,0.1,0.1,2,186,2.5,234.8,79205,60608-2022-2,POINT (-87.670366 41.849879)
60608,4,01/23/2022,01/29/2022,183,14858,231,18758.9,5504,231332,6949,292067.4,0.0,0.1,3,192,3.8,242.4,79205,60608-2022-4,POINT (-87.670366 41.849879)
60608,7,02/13/2022,02/19/2022,56,15084,71,19044.3,4814,245306,6078,309710.2,0.0,0.1,1,194,1.3,244.9,79205,60608-2022-7,POINT (-87.670366 41.849879)
60608,8,02/20/2022,02/26/2022,28,15112,35,19079.6,4575,249881,5776,315486.4,0.0,0.1,0,194,0.0,244.9,79205,60608-2022-8,POINT (-87.670366 41.849879)
60608,9,02/27/2022,03/05/2022,31,15143,39,19118.7,4463,254344,5635,321121.1,0.0,0.1,0,194,0.0,244.9,79205,60608-2022-9,POINT (-87.670366 41.849879)
60609,23,05/31/2020,06/06/2020,53,1742,86,2832.8,688,6325,1119,10285.4,0.1,0.3,6,63,9.8,102.4,61495,60609-2020-23,POINT (-87.653382 41.812017)
60609,24,06/07/2020,06/13/2020,47,1789,76,2909.2,643,6968,1046,11331,0.1,0.3,2,65,3.3,105.7,61495,60609-2020-24,POINT (-87.653382 41.812017)
60606,10,03/07/2021,03/13/2021,2,268,64,8642.4,236,7106,7610,229151.9,0.0,0.1,0,3,0.0,96.7,3101,60606-2021-10,POINT (-87.63676 41.882634)
60606,12,03/21/2021,03/27/2021,8,285,258,9190.6,231,7574,7449,244243.8,0.0,0.1,0,3,0.0,96.7,3101,60606-2021-12,POINT (-87.63676 41.882634)
60606,7,02/13/2022,02/19/2022,5,829,161,26733.3,332,24937,10706,804159.9,0.0,0.0,1,8,32.2,258.0,3101,60606-2022-7,POINT (-87.63676 41.882634)
60606,8,02/20/2022,02/26/2022,3,832,97,26830.1,250,25187,8062,812221.9,0.0,0.0,0,8,0.0,258.0,3101,60606-2022-8,POINT (-87.63676 41.882634)
60609,26,06/21/2020,06/27/2020,40,1855,65,3016.5,955,8786,1553,14287.3,0.0,0.2,2,71,3.3,115.5,61495,60609-2020-26,POINT (-87.653382 41.812017)
60609,27,06/28/2020,07/04/2020,44,1899,72,3088.1,888,9674,1444,15731.4,0.1,0.2,2,73,3.3,118.7,61495,60609-2020-27,POINT (-87.653382 41.812017)
60607,38,09/13/2020,09/19/2020,26,701,88,2369,848,11171,2866,37751.3,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-38,POINT (-87.652727 41.876104)
60609,28,07/05/2020,07/11/2020,50,1949,81,3169.4,809,10483,1316,17046.9,0.1,0.2,3,76,4.9,123.6,61495,60609-2020-28,POINT (-87.653382 41.812017)
60607,39,09/20/2020,09/26/2020,39,740,132,2500.8,1311,12482,4430,42181.7,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-39,POINT (-87.652727 41.876104)
60607,40,09/27/2020,10/03/2020,18,758,61,2561.6,1226,13708,4143,46324.9,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-40,POINT (-87.652727 41.876104)
60609,17,04/25/2021,05/01/2021,54,7209,88,11722.9,1476,76358,2400,124169.4,0.0,0.1,1,144,1.6,234.2,61495,60609-2021-17,POINT (-87.653382 41.812017)
60610,28,07/05/2020,07/11/2020,27,351,69,899.6,850,5964,2178,15284.9,0.0,0.1,1,10,2.6,25.6,39019,60610-2020-28,POINT (-87.63581 41.90455)
60610,37,09/06/2020,09/12/2020,35,595,90,1524.9,809,13702,2073,35116.2,0.1,0.0,0,10,0.0,25.6,39019,60610-2020-37,POINT (-87.63581 41.90455)
60607,41,10/04/2020,10/10/2020,34,792,115,2676.5,1212,14920,4096,50420.7,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-41,POINT (-87.652727 41.876104)
60607,43,10/18/2020,10/24/2020,83,933,280,3153,1413,17646,4775,59633,0.1,0.0,0,4,0.0,13.5,29591,60607-2020-43,POINT (-87.652727 41.876104)
60607,44,10/25/2020,10/31/2020,120,1053,406,3558.5,1913,19559,6465,66097.8,0.1,0.0,0,4,0.0,13.5,29591,60607-2020-44,POINT (-87.652727 41.876104)
60609,16,04/12/2020,04/18/2020,151,342,246,556.1,327,867,532,1409.9,0.4,0.3,5,10,8.1,16.3,61495,60609-2020-16,POINT (-87.653382 41.812017)
60609,17,04/19/2020,04/25/2020,217,559,353,909,531,1398,864,2273.4,0.4,0.4,8,18,13.0,29.3,61495,60609-2020-17,POINT (-87.653382 41.812017)
60609,18,04/26/2020,05/02/2020,303,862,493,1401.7,662,2060,1076,3349.9,0.4,0.4,6,24,9.8,39.0,61495,60609-2020-18,POINT (-87.653382 41.812017)
60609,20,05/10/2020,05/16/2020,244,1323,397,2151.4,1010,3746,1642,6091.6,0.3,0.3,11,43,17.9,69.9,61495,60609-2020-20,POINT (-87.653382 41.812017)
60607,46,11/08/2020,11/14/2020,164,1357,554,4585.9,2235,23459,7553,79277.5,0.1,0.0,0,4,0.0,13.5,29591,60607-2020-46,POINT (-87.652727 41.876104)
60607,47,11/15/2020,11/21/2020,113,1470,382,4967.7,2155,25614,7283,86560.1,0.1,0.0,1,5,3.4,16.9,29591,60607-2020-47,POINT (-87.652727 41.876104)
60607,49,11/29/2020,12/05/2020,97,1660,328,5609.8,1673,28839,5654,97458.7,0.1,0.1,0,5,0.0,16.9,29591,60607-2020-49,POINT (-87.652727 41.876104)
60610,46,11/08/2020,11/14/2020,260,1626,666,4167.2,2210,28112,5664,72047,0.1,0.1,2,14,5.1,35.9,39019,60610-2020-46,POINT (-87.63581 41.90455)
60610,49,11/29/2020,12/05/2020,133,2045,341,5241,1709,34476,4380,88357,0.1,0.1,1,17,2.6,43.6,39019,60610-2020-49,POINT (-87.63581 41.90455)
60610,42,10/17/2021,10/23/2021,25,4341,64,11125.3,2211,110407,5666,282957,0.0,0.0,0,35,0.0,89.7,39019,60610-2021-42,POINT (-87.63581 41.90455)
60607,52,12/20/2020,12/26/2020,57,1855,193,6268.8,1565,34066,5289,115122.8,0.0,0.0,0,5,0.0,16.9,29591,60607-2020-52,POINT (-87.652727 41.876104)
60611,16,04/18/2021,04/24/2021,24,2250,74,6938.9,1128,52465,3479,161799.2,0.0,0.0,0,15,0.0,46.3,32426,60611-2021-16,POINT (-87.620291 41.894734)
60611,24,06/13/2021,06/19/2021,2,2328,6,7179.4,769,60030,2372,185129.2,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-24,POINT (-87.620291 41.894734)
60611,29,07/18/2021,07/24/2021,27,2385,83,7355.2,1090,64153,3362,197844.3,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-29,POINT (-87.620291 41.894734)
60611,39,09/26/2021,10/02/2021,18,2700,56,8326.7,1523,80060,4697,246900.6,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-39,POINT (-87.620291 41.894734)
60611,40,10/03/2021,10/09/2021,25,2725,77,8403.8,1799,81859,5548,252448.7,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-40,POINT (-87.620291 41.894734)
60607,42,10/17/2021,10/23/2021,16,3187,54,10770.2,1939,96095,6553,324744,0.0,0.0,0,11,0.0,37.2,29591,60607-2021-42,POINT (-87.652727 41.876104)
60607,46,11/14/2021,11/20/2021,42,3353,142,11331.1,2272,104044,7678,351606.9,0.0,0.0,1,12,3.4,40.6,29591,60607-2021-46,POINT (-87.652727 41.876104)
60607,47,11/21/2021,11/27/2021,38,3391,128,11459.6,1842,105886,6225,357831.8,0.0,0.0,0,12,0.0,40.6,29591,60607-2021-47,POINT (-87.652727 41.876104)
60607,48,11/28/2021,12/04/2021,88,3479,297,11757,2470,108356,8347,366178.9,0.0,0.0,0,12,0.0,40.6,29591,60607-2021-48,POINT (-87.652727 41.876104)
60607,2,01/09/2022,01/15/2022,277,5722,936,19337,3340,128322,11287,433652.1,0.1,0.0,0,14,0.0,47.3,29591,60607-2022-2,POINT (-87.652727 41.876104)
60607,50,12/12/2021,12/18/2021,340,3918,1149,13240.5,3602,114690,12173,387584.1,0.1,0.0,0,13,0.0,43.9,29591,60607-2021-50,POINT (-87.652727 41.876104)
60607,51,12/19/2021,12/25/2021,552,4470,1865,15105.9,3946,118636,13335,400919.2,0.2,0.0,0,13,0.0,43.9,29591,60607-2021-51,POINT (-87.652727 41.876104)
60607,52,12/26/2021,01/01/2022,538,5008,1818,16924.1,2746,121382,9280,410199,0.2,0.0,0,13,0.0,43.9,29591,60607-2021-52,POINT (-87.652727 41.876104)
60607,10,03/06/2022,03/12/2022,18,6130,61,20715.8,1682,147186,5684,497401.2,0.0,0.0,0,16,0.0,54.1,29591,60607-2022-10,POINT (-87.652727 41.876104)
60607,6,02/06/2022,02/12/2022,55,6071,186,20516.4,2412,139529,8151,471525.1,0.0,0.0,0,16,0.0,54.1,29591,60607-2022-6,POINT (-87.652727 41.876104)
60607,7,02/13/2022,02/19/2022,14,6085,47,20563.7,2074,141603,7009,478534,0.0,0.0,0,16,0.0,54.1,29591,60607-2022-7,POINT (-87.652727 41.876104)
60607,8,02/20/2022,02/26/2022,22,6107,74,20638,1970,143573,6657,485191.4,0.0,0.0,0,16,0.0,54.1,29591,60607-2022-8,POINT (-87.652727 41.876104)
60609,46,11/08/2020,11/14/2020,451,4089,733,6649.3,2631,35834,4278,58271.4,0.2,0.1,1,89,1.6,144.7,61495,60609-2020-46,POINT (-87.653382 41.812017)
60621,7,02/14/2021,02/20/2021,8,1963,28,6759.2,491,23057,1691,79391.9,0.0,0.1,1,76,3.4,261.7,29042,60621-2021-7,POINT (-87.638812 41.776931)
60611,43,10/24/2021,10/30/2021,25,2822,77,8702.9,1573,86992,4851,268278.5,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-43,POINT (-87.620291 41.894734)
60608,40,09/27/2020,10/03/2020,70,2772,88,3499.8,1950,33143,2462,41844.6,0.0,0.1,0,80,0.0,101.0,79205,60608-2020-40,POINT (-87.670366 41.849879)
60608,12,03/21/2021,03/27/2021,77,7575,97,9563.8,1969,93087,2486,117526.7,0.0,0.1,0,138,0.0,174.2,79205,60608-2021-12,POINT (-87.670366 41.849879)
60608,14,04/04/2021,04/10/2021,72,7732,91,9762,2363,97584,2983,123204.3,0.0,0.1,0,138,0.0,174.2,79205,60608-2021-14,POINT (-87.670366 41.849879)
60608,18,05/02/2021,05/08/2021,52,8042,66,10153.4,2253,106967,2844,135050.8,0.0,0.1,0,139,0.0,175.5,79205,60608-2021-18,POINT (-87.670366 41.849879)
60608,31,08/01/2021,08/07/2021,68,8336,86,10524.6,2154,127799,2720,161352.2,0.0,0.1,0,147,0.0,185.6,79205,60608-2021-31,POINT (-87.670366 41.849879)
60608,33,08/15/2021,08/21/2021,102,8535,129,10775.8,2451,132529,3094,167324,0.1,0.1,1,149,1.3,188.1,79205,60608-2021-33,POINT (-87.670366 41.849879)
60608,35,08/29/2021,09/04/2021,81,8702,102,10986.7,2536,138011,3202,174245.3,0.0,0.1,0,150,0.0,189.4,79205,60608-2021-35,POINT (-87.670366 41.849879)
60608,37,09/12/2021,09/18/2021,58,8830,73,11148.3,3426,143959,4326,181754.9,0.0,0.1,2,152,2.5,191.9,79205,60608-2021-37,POINT (-87.670366 41.849879)
60608,4,01/24/2021,01/30/2021,122,7150,154,9027.2,2157,77216,2723,97488.8,0.1,0.1,2,128,2.5,161.6,79205,60608-2021-4,POINT (-87.670366 41.849879)
60608,41,10/10/2021,10/16/2021,32,9013,40,11379.3,3154,157021,3982,198246.3,0.0,0.1,0,157,0.0,198.2,79205,60608-2021-41,POINT (-87.670366 41.849879)
60608,42,10/17/2021,10/23/2021,60,9073,76,11455.1,3636,160657,4591,202836.9,0.0,0.1,1,158,1.3,199.5,79205,60608-2021-42,POINT (-87.670366 41.849879)
60610,48,11/22/2020,11/28/2020,99,1912,254,4900.2,1780,32767,4562,83977,0.1,0.1,1,16,2.6,41.0,39019,60610-2020-48,POINT (-87.63581 41.90455)
60611,44,10/31/2021,11/06/2021,34,2856,105,8807.7,1723,88715,5314,273592.2,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-44,POINT (-87.620291 41.894734)
60611,46,11/14/2021,11/20/2021,47,2943,145,9076.1,1997,92621,6159,285638.1,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-46,POINT (-87.620291 41.894734)
60611,47,11/21/2021,11/27/2021,41,2984,126,9202.5,1684,94305,5193,290831.4,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-47,POINT (-87.620291 41.894734)
60608,43,10/24/2021,10/30/2021,43,9116,54,11509.4,3518,164175,4442,207278.6,0.0,0.1,1,159,1.3,200.7,79205,60608-2021-43,POINT (-87.670366 41.849879)
60609,32,08/02/2020,08/08/2020,53,2158,86,3509.2,996,14639,1620,23805.2,0.1,0.2,0,77,0.0,125.2,61495,60609-2020-32,POINT (-87.653382 41.812017)
60609,35,08/23/2020,08/29/2020,66,2359,107,3836.1,1219,18586,1982,30223.6,0.1,0.1,0,79,0.0,128.5,61495,60609-2020-35,POINT (-87.653382 41.812017)
60609,36,08/30/2020,09/05/2020,58,2417,94,3930.4,1096,19682,1782,32005.9,0.1,0.1,0,79,0.0,128.5,61495,60609-2020-36,POINT (-87.653382 41.812017)
60609,38,09/13/2020,09/19/2020,48,2515,78,4089.8,1271,22057,2067,35868,0.0,0.1,0,81,0.0,131.7,61495,60609-2020-38,POINT (-87.653382 41.812017)
60611,48,11/28/2021,12/04/2021,65,3049,200,9402.9,2635,96940,8126,298957.6,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-48,POINT (-87.620291 41.894734)
60611,50,12/12/2021,12/18/2021,329,3448,1015,10633.4,4022,103684,12404,319755.8,0.1,0.0,1,20,3.1,61.7,32426,60611-2021-50,POINT (-87.620291 41.894734)
60611,51,12/19/2021,12/25/2021,580,4028,1789,12422.1,4599,108283,14183,333938.8,0.1,0.0,0,20,0.0,61.7,32426,60611-2021-51,POINT (-87.620291 41.894734)
60611,52,12/26/2021,01/01/2022,476,4504,1468,13890.1,2989,111272,9218,343156.7,0.2,0.0,1,21,3.1,64.8,32426,60611-2021-52,POINT (-87.620291 41.894734)
60611,1,01/02/2022,01/08/2022,514,5018,1585,15475.2,3706,114978,11429,354585.8,0.2,0.0,1,22,3.1,67.8,32426,60611-2022-1,POINT (-87.620291 41.894734)
60611,12,03/20/2022,03/26/2022,41,5694,126,17560,1125,133693,3469,412301.9,0.0,0.0,0,27,0.0,83.3,32426,60611-2022-12,POINT (-87.620291 41.894734)
60612,12,03/15/2020,03/21/2020,18,18,52,52.5,98,110,286,320.6,0.2,0.1,0,0,0.0,0.0,34311,60612-2020-12,POINT (-87.687011 41.88004)
60612,15,04/05/2020,04/11/2020,68,202,198,588.7,284,803,828,2340.4,0.3,0.3,3,7,8.7,20.4,34311,60612-2020-15,POINT (-87.687011 41.88004)
60612,16,04/12/2020,04/18/2020,66,268,192,781.1,286,1089,834,3173.9,0.3,0.3,3,10,8.7,29.1,34311,60612-2020-16,POINT (-87.687011 41.88004)
60612,43,10/18/2020,10/24/2020,92,1188,268,3462.4,1438,20384,4191,59409.5,0.1,0.1,0,32,0.0,93.3,34311,60612-2020-43,POINT (-87.687011 41.88004)
60612,45,11/01/2020,11/07/2020,155,1447,452,4217.3,1376,23164,4010,67511.9,0.1,0.1,0,32,0.0,93.3,34311,60612-2020-45,POINT (-87.687011 41.88004)
60612,51,12/13/2020,12/19/2020,102,2418,297,7047.3,2112,36687,6156,106924.9,0.1,0.1,2,50,5.8,145.7,34311,60612-2020-51,POINT (-87.687011 41.88004)
60612,2,01/09/2022,01/15/2022,310,7167,904,20888.3,3761,149929,10962,436970.7,0.1,0.1,1,88,2.9,256.5,34311,60612-2022-2,POINT (-87.687011 41.88004)
60612,4,01/23/2022,01/29/2022,83,7410,242,21596.6,3324,156978,9688,457515.1,0.0,0.1,3,95,8.7,276.9,34311,60612-2022-4,POINT (-87.687011 41.88004)
